fecha;provincia;numero_enfermos;tasa_enfermedad;incremento_enfermos;porcentaje_incremento;codigo_ine;posicion
2020-04-28;Zamora;2173;1371.852095;48;2.258823529;49275;41.75,-6.0
2020-05-02;Zamora;2301;1452.660686;6;0.261437908;49275;41.75,-6.0
2020-05-04;Zamora;2369;1495.59025;64;2.776572668;49275;41.75,-6.0
2020-05-06;Zamora;2587;1633.217381;162;6.680412371;49275;41.75,-6.0
2020-05-09;Zamora;2736;1727.283632;8;0.293255132;49275;41.75,-6.0
2020-05-11;Zamora;2781;1755.692902;41;1.496350365;49275;41.75,-6.0
2020-05-19;Zamora;3159;1994.330772;45;1.445086705;49275;41.75,-6.0
2020-05-23;Zamora;3280;2070.720143;6;0.183262065;49275;41.75,-6.0
2020-05-24;Zamora;3281;2071.351461;1;0.030487805;49275;41.75,-6.0
2020-05-25;Zamora;3303;2085.240437;22;0.670527278;49275;41.75,-6.0
2020-05-27;Zamora;3351;2115.543659;11;0.329341317;49275;41.75,-6.0
2020-05-28;Zamora;3376;2131.326587;25;0.746045956;49275;41.75,-6.0
2020-05-29;Zamora;3386;2137.639758;10;0.296208531;49275;41.75,-6.0
2020-05-30;Zamora;3386;2137.639758;0;0.0;49275;41.75,-6.0
2020-06-01;Zamora;3391;2140.796343;4;0.118098612;49275;41.75,-6.0
2020-06-03;Zamora;3423;2160.998491;14;0.410677618;49275;41.75,-6.0
2020-06-06;Zamora;3458;2183.09459;3;0.08683068;49275;41.75,-6.0
2020-06-11;Zamora;3497;2207.715958;10;0.286779467;49275;41.75,-6.0
2020-02-29;Ávila;2;;;;5019;40.616092,-4.929031
2020-03-01;Ávila;3;;1;50.0;5019;40.616092,-4.929031
2020-03-05;Ávila;6;;1;20.0;5019;40.616092,-4.929031
2020-03-08;Ávila;7;;0;0.0;5019;40.616092,-4.929031
2020-03-09;Ávila;9;;2;28.57142857;5019;40.616092,-4.929031
2020-03-10;Ávila;13;8.739319543;4;44.44444444;5019;40.616092,-4.929031
2020-03-14;Ávila;64;43.02434237;12;23.07692308;5019;40.616092,-4.929031
2020-03-15;Ávila;76;51.09140656;12;18.75;5019;40.616092,-4.929031
2020-03-16;Ávila;145;97.47702567;69;90.78947368;5019;40.616092,-4.929031
2020-03-17;Ávila;200;134.4510699;55;37.93103448;5019;40.616092,-4.929031
2020-03-19;Ávila;553;371.7572083;199;56.21468927;5019;40.616092,-4.929031
2020-03-20;Ávila;743;499.4857247;190;34.35804702;5019;40.616092,-4.929031
2020-03-28;Ávila;2034;1367.367381;81;4.147465438;5019;40.616092,-4.929031
2020-03-29;Ávila;2115;1421.820064;81;3.982300885;5019;40.616092,-4.929031
2020-04-01;Ávila;2570;1727.696248;142;5.848434926;5019;40.616092,-4.929031
2020-04-09;Ávila;3370;2265.500528;90;2.743902439;5019;40.616092,-4.929031
2020-04-10;Ávila;3521;2367.011085;151;4.480712166;5019;40.616092,-4.929031
2020-04-15;Ávila;3900;2621.795863;108;2.848101266;5019;40.616092,-4.929031
2020-04-20;Ávila;4195;2820.111191;111;2.717923604;5019;40.616092,-4.929031
2020-04-24;Ávila;4379;2943.806175;54;1.248554913;5019;40.616092,-4.929031
2020-04-25;Ávila;4399;2957.251282;20;0.45672528;5019;40.616092,-4.929031
2020-04-26;Ávila;4409;2963.973836;10;0.227324392;5019;40.616092,-4.929031
2020-04-27;Ávila;4471;3005.653667;62;1.406214561;5019;40.616092,-4.929031
2020-05-01;Ávila;4598;3091.030097;8;0.174291939;5019;40.616092,-4.929031
2020-05-05;Ávila;4716;3170.356228;38;0.812312954;5019;40.616092,-4.929031
2020-05-12;Ávila;5032;3382.788919;49;0.983343367;5019;40.616092,-4.929031
2020-05-14;Ávila;5089;3421.107473;31;0.612890471;5019;40.616092,-4.929031
2020-05-16;Ávila;5140;3455.392496;12;0.23400936;5019;40.616092,-4.929031
2020-05-19;Ávila;5289;3555.558543;20;0.379578668;5019;40.616092,-4.929031
2020-05-22;Ávila;5382;3618.078291;31;0.579330966;5019;40.616092,-4.929031
2020-05-30;Ávila;5552;3732.3617;9;0.162366949;5019;40.616092,-4.929031
2020-06-05;Ávila;5676;3815.721364;19;0.335867067;5019;40.616092,-4.929031
2020-06-06;Ávila;5680;3818.410385;4;0.070472163;5019;40.616092,-4.929031
2020-06-09;Ávila;5727;3850.006386;16;0.280161093;5019;40.616092,-4.929031
2020-02-29;Burgos;11;;;;9059;42.383333,-3.666667
2020-03-09;Burgos;74;;14;23.33333333;9059;42.383333,-3.666667
2020-03-10;Burgos;125;35.78811148;51;68.91891892;9059;42.383333,-3.666667
2020-03-12;Burgos;197;56.40206369;46;30.46357616;9059;42.383333,-3.666667
2020-03-13;Burgos;265;75.87079633;68;34.5177665;9059;42.383333,-3.666667
2020-03-14;Burgos;328;93.90800451;63;23.77358491;9059;42.383333,-3.666667
2020-03-21;Burgos;1964;562.3028075;153;8.448371066;9059;42.383333,-3.666667
2020-03-27;Burgos;4004;1146.364787;345;9.428805685;9059;42.383333,-3.666667
2020-03-28;Burgos;4124;1180.721374;120;2.997002997;9059;42.383333,-3.666667
2020-03-29;Burgos;4219;1207.920339;95;2.303588749;9059;42.383333,-3.666667
2020-03-31;Burgos;4790;1371.400432;238;5.228471002;9059;42.383333,-3.666667
2020-04-06;Burgos;5728;1639.95442;192;3.468208092;9059;42.383333,-3.666667
2020-04-07;Burgos;5877;1682.613849;149;2.601256983;9059;42.383333,-3.666667
2020-04-12;Burgos;6493;1858.977662;49;0.760397269;9059;42.383333,-3.666667
2020-04-19;Burgos;7645;2188.800898;54;0.711368726;9059;42.383333,-3.666667
2020-04-21;Burgos;7888;2258.372987;110;1.414245307;9059;42.383333,-3.666667
2020-04-24;Burgos;8133;2328.517685;86;1.068721263;9059;42.383333,-3.666667
2020-04-30;Burgos;8560;2450.769874;70;0.824499411;9059;42.383333,-3.666667
2020-05-08;Burgos;9023;2583.329039;86;0.962291597;9059;42.383333,-3.666667
2020-05-11;Burgos;9145;2618.258236;101;1.116762494;9059;42.383333,-3.666667
2020-05-16;Burgos;9629;2756.829803;21;0.21856786;9059;42.383333,-3.666667
2020-05-18;Burgos;9772;2797.771403;139;1.442956504;9059;42.383333,-3.666667
2020-05-22;Burgos;10102;2892.252017;82;0.818363273;9059;42.383333,-3.666667
2020-05-24;Burgos;10110;2894.542456;2;0.019786308;9059;42.383333,-3.666667
2020-05-25;Burgos;10201;2920.596201;91;0.900098912;9059;42.383333,-3.666667
2020-05-31;Burgos;10442;2989.59568;2;0.019157088;9059;42.383333,-3.666667
2020-06-01;Burgos;10493;3004.19723;51;0.488412182;9059;42.383333,-3.666667
2020-06-04;Burgos;10630;3043.421;49;0.463094225;9059;42.383333,-3.666667
2020-06-06;Burgos;10683;3058.595159;14;0.131221295;9059;42.383333,-3.666667
2020-06-08;Burgos;10727;3071.192574;41;0.383679581;9059;42.383333,-3.666667
2020-06-09;Burgos;10760;3080.640636;33;0.30763494;9059;42.383333,-3.666667
2020-06-11;Burgos;10837;3102.686112;37;0.342592593;9059;42.383333,-3.666667
2020-03-04;León;5;;2;66.66666667;24089;42.666667,-6.0
2020-03-06;León;6;;1;20.0;24089;42.666667,-6.0
2020-03-08;León;7;;1;16.66666667;24089;42.666667,-6.0
2020-03-10;León;16;3.68690779;4;33.33333333;24089;42.666667,-6.0
2020-03-11;León;21;4.839066475;5;31.25;24089;42.666667,-6.0
2020-03-12;León;35;8.065110792;14;66.66666667;24089;42.666667,-6.0
2020-03-15;León;111;25.5779228;36;48.0;24089;42.666667,-6.0
2020-03-23;León;2589;596.5877668;566;27.97825012;24089;42.666667,-6.0
2020-03-24;León;3050;702.8167976;461;17.80610274;24089;42.666667,-6.0
2020-03-25;León;3479;801.6720127;429;14.06557377;24089;42.666667,-6.0
2020-03-30;León;4855;1118.746083;417;9.39612438;24089;42.666667,-6.0
2020-04-06;León;6211;1431.211518;268;4.509506983;24089;42.666667,-6.0
2020-04-10;León;7075;1630.304539;266;3.906594214;24089;42.666667,-6.0
2020-04-13;León;7418;1709.342624;220;3.056404557;24089;42.666667,-6.0
2020-04-14;León;7624;1756.811562;206;2.777028849;24089;42.666667,-6.0
2020-04-17;León;8097;1865.805774;149;1.874685455;24089;42.666667,-6.0
2020-04-18;León;8123;1871.796999;26;0.321106583;24089;42.666667,-6.0
2020-04-19;León;8170;1882.62729;47;0.578603964;24089;42.666667,-6.0
2020-04-22;León;8653;1993.925819;119;1.394422311;24089;42.666667,-6.0
2020-04-27;León;9102;2097.389669;105;1.167055685;24089;42.666667,-6.0
2020-04-28;León;9189;2117.43723;87;0.955833883;24089;42.666667,-6.0
2020-04-30;León;9387;2163.062714;90;0.968054211;24089;42.666667,-6.0
2020-05-03;León;9462;2180.345095;24;0.254291163;24089;42.666667,-6.0
2020-05-09;León;9949;2292.56535;30;0.302449844;24089;42.666667,-6.0
2020-05-11;León;10059;2317.912841;96;0.963565191;24089;42.666667,-6.0
2020-05-18;León;10540;2428.750507;84;0.803366488;24089;42.666667,-6.0
2020-05-19;León;10622;2447.645909;82;0.777988615;24089;42.666667,-6.0
2020-05-20;León;10691;2463.545699;69;0.64959518;24089;42.666667,-6.0
2020-05-29;León;11246;2591.435313;68;0.608337806;24089;42.666667,-6.0
2020-05-31;León;11264;2595.583084;5;0.044408917;24089;42.666667,-6.0
2020-06-02;León;11410;2629.226118;76;0.670548791;24089;42.666667,-6.0
2020-06-05;León;11632;2680.381964;82;0.70995671;24089;42.666667,-6.0
2020-06-09;León;11800;2719.094495;81;0.691185255;24089;42.666667,-6.0
2020-06-10;León;11890;2739.833352;90;0.762711864;24089;42.666667,-6.0
2020-06-11;León;11957;2755.272278;67;0.563498738;24089;42.666667,-6.0
2020-02-29;Palencia;6;;;;34120;42.432128,-4.520647
2020-03-01;Palencia;6;;0;0.0;34120;42.432128,-4.520647
2020-03-03;Palencia;6;;0;0.0;34120;42.432128,-4.520647
2020-03-08;Palencia;9;;2;28.57142857;34120;42.432128,-4.520647
2020-03-13;Palencia;43;28.03531145;9;26.47058824;34120;42.432128,-4.520647
2020-03-15;Palencia;71;46.2908631;17;31.48148148;34120;42.432128,-4.520647
2020-03-17;Palencia;172;112.1412458;58;50.87719298;34120;42.432128,-4.520647
2020-03-21;Palencia;548;357.287225;72;15.12605042;34120;42.432128,-4.520647
2020-03-23;Palencia;769;501.3756862;165;27.31788079;34120;42.432128,-4.520647
2020-03-27;Palencia;1314;856.7069593;135;11.45038168;34120;42.432128,-4.520647
2020-04-02;Palencia;1824;1189.218793;82;4.707233065;34120;42.432128,-4.520647
2020-04-04;Palencia;1944;1267.456871;35;1.833420639;34120;42.432128,-4.520647
2020-04-08;Palencia;2247;1465.008019;100;4.657661854;34120;42.432128,-4.520647
2020-04-09;Palencia;2324;1515.210786;77;3.426791277;34120;42.432128,-4.520647
2020-04-12;Palencia;2481;1617.572272;18;0.730816078;34120;42.432128,-4.520647
2020-04-14;Palencia;2609;1701.026223;73;2.878548896;34120;42.432128,-4.520647
2020-04-15;Palencia;2681;1747.96907;72;2.759678038;34120;42.432128,-4.520647
2020-04-17;Palencia;2803;1827.511116;58;2.112932605;34120;42.432128,-4.520647
2020-04-20;Palencia;2901;1891.405547;61;2.147887324;34120;42.432128,-4.520647
2020-04-21;Palencia;2959;1929.220618;58;1.999310583;34120;42.432128,-4.520647
2020-04-22;Palencia;3008;1961.167834;49;1.655964853;34120;42.432128,-4.520647
2020-04-23;Palencia;3028;1974.207513;20;0.664893617;34120;42.432128,-4.520647
2020-04-29;Palencia;3231;2106.560263;32;1.000312598;34120;42.432128,-4.520647
2020-04-30;Palencia;3264;2128.075734;33;1.021355617;34120;42.432128,-4.520647
2020-05-01;Palencia;3286;2142.419382;22;0.674019608;34120;42.432128,-4.520647
2020-05-03;Palencia;3311;2158.718982;11;0.333333333;34120;42.432128,-4.520647
2020-05-07;Palencia;3463;2257.820548;36;1.050481471;34120;42.432128,-4.520647
2020-05-08;Palencia;3506;2285.855859;43;1.24169795;34120;42.432128,-4.520647
2020-05-09;Palencia;3518;2293.679667;12;0.342270394;34120;42.432128,-4.520647
2020-05-12;Palencia;3612;2354.966162;37;1.034965035;34120;42.432128,-4.520647
2020-05-20;Palencia;3822;2491.882799;29;0.764566306;34120;42.432128,-4.520647
2020-05-23;Palencia;3901;2543.389534;7;0.179763739;34120;42.432128,-4.520647
2020-05-25;Palencia;3922;2557.081198;20;0.512557663;34120;42.432128,-4.520647
2020-05-29;Palencia;4034;2630.103405;28;0.698951573;34120;42.432128,-4.520647
2020-06-01;Palencia;4075;2656.834748;26;0.64213386;34120;42.432128,-4.520647
2020-06-02;Palencia;4096;2670.526412;21;0.515337423;34120;42.432128,-4.520647
2020-06-03;Palencia;4113;2681.61014;17;0.415039063;34120;42.432128,-4.520647
2020-06-05;Palencia;4157;2710.297435;20;0.483442108;34120;42.432128,-4.520647
2020-06-07;Palencia;4168;2717.469259;4;0.096061479;34120;42.432128,-4.520647
2020-06-08;Palencia;4192;2733.116875;24;0.575815739;34120;42.432128,-4.520647
2020-03-14;Salamanca;185;57.46501623;53;40.15151515;37274;40.833333,-6.0
2020-03-15;Salamanca;316;98.15646016;131;70.81081081;37274;40.833333,-6.0
2020-03-16;Salamanca;586;182.0243217;270;85.44303797;37274;40.833333,-6.0
2020-03-17;Salamanca;886;275.2108345;300;51.19453925;37274;40.833333,-6.0
2020-03-18;Salamanca;1218;378.337242;332;37.4717833;37274;40.833333,-6.0
2020-03-20;Salamanca;1922;597.0149254;385;25.04879636;37274;40.833333,-6.0
2020-03-25;Salamanca;3833;1190.613012;508;15.27819549;37274;40.833333,-6.0
2020-04-01;Salamanca;6047;1878.329476;289;5.019103856;37274;40.833333,-6.0
2020-04-05;Salamanca;6687;2077.12737;91;1.379624015;37274;40.833333,-6.0
2020-04-07;Salamanca;7207;2238.650659;207;2.957142857;37274;40.833333,-6.0
2020-04-11;Salamanca;7672;2383.089754;64;0.841219769;37274;40.833333,-6.0
2020-04-12;Salamanca;7746;2406.075761;74;0.964546403;37274;40.833333,-6.0
2020-04-14;Salamanca;8137;2527.528849;178;2.236461867;37274;40.833333,-6.0
2020-04-15;Salamanca;8271;2569.152158;134;1.646798574;37274;40.833333,-6.0
2020-04-17;Salamanca;8559;2658.61121;150;1.783803068;37274;40.833333,-6.0
2020-04-18;Salamanca;8636;2682.529082;77;0.899637808;37274;40.833333,-6.0
2020-04-27;Salamanca;9465;2940.034479;134;1.436073304;37274;40.833333,-6.0
2020-04-30;Salamanca;9744;3026.697936;81;0.838248991;37274;40.833333,-6.0
2020-05-01;Salamanca;9793;3041.9184;49;0.502873563;37274;40.833333,-6.0
2020-05-05;Salamanca;10105;3138.832373;104;1.03989601;37274;40.833333,-6.0
2020-05-08;Salamanca;10583;3287.30955;128;1.224294596;37274;40.833333,-6.0
2020-05-09;Salamanca;10614;3296.938823;31;0.292922612;37274;40.833333,-6.0
2020-05-17;Salamanca;11243;3492.319878;4;0.035590355;37274;40.833333,-6.0
2020-05-22;Salamanca;11560;3590.78696;65;0.565463245;37274;40.833333,-6.0
2020-05-26;Salamanca;11660;3621.849131;38;0.326966099;37274;40.833333,-6.0
2020-05-27;Salamanca;11711;3637.690838;51;0.437392796;37274;40.833333,-6.0
2020-05-28;Salamanca;11760;3652.911302;49;0.418410042;37274;40.833333,-6.0
2020-06-02;Salamanca;11939;3708.512588;42;0.353030176;37274;40.833333,-6.0
2020-03-02;Segovia;12;;3;33.33333333;40004;41.166667,-4.0
2020-03-05;Segovia;20;;2;11.11111111;40004;41.166667,-4.0
2020-03-08;Segovia;25;;0;0.0;40004;41.166667,-4.0
2020-03-19;Segovia;915;626.3262373;245;36.56716418;40004;41.166667,-4.0
2020-03-21;Segovia;1306;893.9694709;146;12.5862069;40004;41.166667,-4.0
2020-03-26;Segovia;2684;1837.223629;288;12.02003339;40004;41.166667,-4.0
2020-03-31;Segovia;3615;2474.502019;177;5.148342059;40004;41.166667,-4.0
2020-04-02;Segovia;3979;2723.663495;166;4.353527406;40004;41.166667,-4.0
2020-04-03;Segovia;4112;2814.703265;133;3.342548379;40004;41.166667,-4.0
2020-04-04;Segovia;4198;2873.571086;86;2.091439689;40004;41.166667,-4.0
2020-04-08;Segovia;4645;3179.546855;109;2.402998236;40004;41.166667,-4.0
2020-04-10;Segovia;4800;3285.645835;72;1.52284264;40004;41.166667,-4.0
2020-04-13;Segovia;5009;3428.70833;127;2.601392872;40004;41.166667,-4.0
2020-04-17;Segovia;5306;3632.007667;62;1.182303585;40004;41.166667,-4.0
2020-04-20;Segovia;5522;3779.861729;83;1.526015812;40004;41.166667,-4.0
2020-04-23;Segovia;5715;3911.972072;38;0.669367624;40004;41.166667,-4.0
2020-04-27;Segovia;5941;4066.67123;98;1.677220606;40004;41.166667,-4.0
2020-04-29;Segovia;6140;4202.88863;109;1.807328801;40004;41.166667,-4.0
2020-05-06;Segovia;6469;4428.092272;52;0.810347514;40004;41.166667,-4.0
2020-05-07;Segovia;6544;4479.430488;75;1.159375483;40004;41.166667,-4.0
2020-05-08;Segovia;6623;4533.506742;79;1.207212714;40004;41.166667,-4.0
2020-05-09;Segovia;6649;4551.303991;26;0.392571342;40004;41.166667,-4.0
2020-05-11;Segovia;6784;4643.71278;90;1.344487601;40004;41.166667,-4.0
2020-05-16;Segovia;7135;4883.975631;39;0.549605411;40004;41.166667,-4.0
2020-05-24;Segovia;7694;5266.616469;33;0.430753165;40004;41.166667,-4.0
2020-05-25;Segovia;7771;5319.323705;77;1.000779828;40004;41.166667,-4.0
2020-05-27;Segovia;7959;5448.0115;113;1.440224318;40004;41.166667,-4.0
2020-05-29;Segovia;8047;5508.24834;42;0.52467208;40004;41.166667,-4.0
2020-06-04;Segovia;8195;5609.555753;23;0.28144885;40004;41.166667,-4.0
2020-06-06;Segovia;8232;5634.882607;12;0.145985401;40004;41.166667,-4.0
2020-06-09;Segovia;8319;5694.434937;36;0.434625136;40004;41.166667,-4.0
2020-06-11;Segovia;8380;5736.19002;34;0.407380781;40004;41.166667,-4.0
2020-02-29;Soria;5;;;;42173;41.666667,-2.666667
2020-03-04;Soria;6;;0;0.0;42173;41.666667,-2.666667
2020-03-05;Soria;7;;1;16.66666667;42173;41.666667,-2.666667
2020-03-06;Soria;8;;1;14.28571429;42173;41.666667,-2.666667
2020-03-08;Soria;9;;0;0.0;42173;41.666667,-2.666667
2020-03-09;Soria;15;;6;66.66666667;42173;41.666667,-2.666667
2020-03-15;Soria;76;86.87898672;22;40.74074074;42173;41.666667,-2.666667
2020-03-21;Soria;624;713.3222067;60;10.63829787;42173;41.666667,-2.666667
2020-03-22;Soria;670;765.9068566;46;7.371794872;42173;41.666667,-2.666667
2020-03-25;Soria;1066;1218.592103;132;14.13276231;42173;41.666667,-2.666667
2020-03-26;Soria;1203;1375.202908;137;12.85178236;42173;41.666667,-2.666667
2020-03-30;Soria;1552;1774.16036;115;8.002783577;42173;41.666667,-2.666667
2020-04-02;Soria;1868;2135.394042;78;4.357541899;42173;41.666667,-2.666667
2020-04-03;Soria;1936;2213.127872;68;3.640256959;42173;41.666667,-2.666667
2020-04-05;Soria;1995;2280.573401;31;1.578411405;42173;41.666667,-2.666667
2020-04-08;Soria;2186;2498.914013;61;2.870588235;42173;41.666667,-2.666667
2020-04-11;Soria;2358;2695.534877;28;1.201716738;42173;41.666667,-2.666667
2020-04-15;Soria;2562;2928.736368;51;2.031063321;42173;41.666667,-2.666667
2020-04-19;Soria;2759;3153.935847;43;1.583210604;42173;41.666667,-2.666667
2020-04-22;Soria;3005;3435.149409;40;1.349072513;42173;41.666667,-2.666667
2020-04-23;Soria;3045;3480.875191;40;1.331114809;42173;41.666667,-2.666667
2020-04-28;Soria;3234;3696.929514;33;1.030927835;42173;41.666667,-2.666667
2020-04-29;Soria;3254;3719.792405;20;0.61842919;42173;41.666667,-2.666667
2020-05-09;Soria;3653;4175.907085;12;0.329579786;42173;41.666667,-2.666667
2020-05-10;Soria;3659;4182.765953;6;0.164248563;42173;41.666667,-2.666667
2020-05-17;Soria;3921;4482.269828;1;0.025510204;42173;41.666667,-2.666667
2020-05-19;Soria;3993;4564.576236;38;0.960809102;42173;41.666667,-2.666667
2020-05-21;Soria;4032;4609.158874;15;0.373412995;42173;41.666667,-2.666667
2020-05-22;Soria;4046;4625.162898;14;0.347222222;42173;41.666667,-2.666667
2020-05-23;Soria;4055;4635.451199;9;0.222441918;42173;41.666667,-2.666667
2020-05-27;Soria;4159;4754.338234;38;0.922106285;42173;41.666667,-2.666667
2020-05-28;Soria;4187;4786.346281;28;0.673238759;42173;41.666667,-2.666667
2020-05-29;Soria;4211;4813.781751;24;0.57320277;42173;41.666667,-2.666667
2020-05-30;Soria;4230;4835.501498;19;0.45119924;42173;41.666667,-2.666667
2020-06-01;Soria;4245;4852.648666;13;0.307183365;42173;41.666667,-2.666667
2020-06-05;Soria;4330;4949.815954;22;0.510677809;42173;41.666667,-2.666667
2020-06-08;Soria;4361;4985.253435;15;0.345144961;42173;41.666667,-2.666667
2020-06-09;Soria;4389;5017.261483;28;0.642054575;42173;41.666667,-2.666667
2020-06-10;Soria;4418;5050.412675;29;0.660742766;42173;41.666667,-2.666667
2020-03-01;Valladolid;16;;0;0.0;47186;41.583333,-4.666667
2020-03-11;Valladolid;85;16.31593798;17;25.0;47186;41.583333,-4.666667
2020-03-18;Valladolid;955;183.3143621;320;50.39370079;47186;41.583333,-4.666667
2020-03-23;Valladolid;2612;501.3791766;622;31.25628141;47186;41.583333,-4.666667
2020-03-25;Valladolid;3598;690.6440573;487;15.6541305;47186;41.583333,-4.666667
2020-03-26;Valladolid;4046;776.638648;448;12.45136187;47186;41.583333,-4.666667
2020-03-30;Valladolid;5200;998.1515002;439;9.220751943;47186;41.583333,-4.666667
2020-04-05;Valladolid;6481;1244.042283;79;1.233989378;47186;41.583333,-4.666667
2020-04-08;Valladolid;7615;1461.716091;273;3.718332879;47186;41.583333,-4.666667
2020-04-09;Valladolid;7802;1497.611155;187;2.45567958;47186;41.583333,-4.666667
2020-04-17;Valladolid;9613;1845.23661;151;1.595857113;47186;41.583333,-4.666667
2020-04-18;Valladolid;9652;1852.722746;39;0.405700614;47186;41.583333,-4.666667
2020-04-26;Valladolid;10385;1993.423717;33;0.31877898;47186;41.583333,-4.666667
2020-04-28;Valladolid;10641;2042.563483;102;0.96783376;47186;41.583333,-4.666667
2020-04-30;Valladolid;10886;2089.591775;129;1.199219113;47186;41.583333,-4.666667
2020-05-07;Valladolid;11511;2209.561907;138;1.213400158;47186;41.583333,-4.666667
2020-05-08;Valladolid;11673;2240.658166;162;1.407349492;47186;41.583333,-4.666667
2020-05-09;Valladolid;11685;2242.961592;12;0.102801336;47186;41.583333,-4.666667
2020-05-12;Valladolid;11950;2293.828928;110;0.929054054;47186;41.583333,-4.666667
2020-05-14;Valladolid;12102;2323.005665;103;0.858404867;47186;41.583333,-4.666667
2020-05-17;Valladolid;12226;2346.807739;9;0.07366784;47186;41.583333,-4.666667
2020-05-21;Valladolid;12600;2418.597866;73;0.582741279;47186;41.583333,-4.666667
2020-05-25;Valladolid;12801;2457.18026;107;0.842917914;47186;41.583333,-4.666667
2020-05-30;Valladolid;13144;2523.019869;8;0.06090134;47186;41.583333,-4.666667
2020-06-01;Valladolid;13252;2543.750708;98;0.745020526;47186;41.583333,-4.666667
2020-06-06;Valladolid;13539;2598.840993;5;0.036943993;47186;41.583333,-4.666667
2020-06-10;Valladolid;13749;2639.150957;81;0.59262511;47186;41.583333,-4.666667
2020-03-02;Zamora;6;;1;20.0;49275;41.75,-6.0
2020-03-06;Zamora;11;;1;10.0;49275;41.75,-6.0
2020-03-09;Zamora;19;;4;26.66666667;49275;41.75,-6.0
2020-03-10;Zamora;20;12.62634234;1;5.263157895;49275;41.75,-6.0
2020-03-13;Zamora;48;30.30322161;12;33.33333333;49275;41.75,-6.0
2020-03-15;Zamora;58;36.61639278;4;7.407407407;49275;41.75,-6.0
2020-03-16;Zamora;90;56.81854052;32;55.17241379;49275;41.75,-6.0
2020-03-17;Zamora;152;95.96020177;62;68.88888889;49275;41.75,-6.0
2020-03-21;Zamora;460;290.4058738;32;7.476635514;49275;41.75,-6.0
2020-03-22;Zamora;481;303.6635332;21;4.565217391;49275;41.75,-6.0
2020-04-05;Zamora;1328;838.3891312;8;0.606060606;49275;41.75,-6.0
2020-04-09;Zamora;1541;972.8596771;43;2.870493992;49275;41.75,-6.0
2020-04-10;Zamora;1588;1002.531582;47;3.049967554;49275;41.75,-6.0
2020-04-18;Zamora;1887;1191.2954;9;0.479233227;49275;41.75,-6.0
2020-04-20;Zamora;1933;1220.335987;39;2.059134108;49275;41.75,-6.0
2020-04-23;Zamora;2008;1267.684771;8;0.4;49275;41.75,-6.0
2020-04-26;Zamora;2075;1309.983018;6;0.289995167;49275;41.75,-6.0
2020-04-27;Zamora;2125;1341.548873;50;2.409638554;49275;41.75,-6.0
2020-05-01;Zamora;2295;1448.872783;10;0.437636761;49275;41.75,-6.0
2020-05-05;Zamora;2425;1530.944008;56;2.36386661;49275;41.75,-6.0
2020-05-08;Zamora;2728;1722.233095;67;2.517850432;49275;41.75,-6.0
2020-05-10;Zamora;2740;1729.8089;4;0.14619883;49275;41.75,-6.0
2020-05-15;Zamora;3057;1929.936426;56;1.866044652;49275;41.75,-6.0
2020-05-16;Zamora;3067;1936.249598;10;0.32711809;49275;41.75,-6.0
2020-05-20;Zamora;3195;2017.058188;36;1.13960114;49275;41.75,-6.0
2020-05-22;Zamora;3274;2066.932241;40;1.23685838;49275;41.75,-6.0
2020-05-26;Zamora;3340;2108.59917;37;1.120193763;49275;41.75,-6.0
2020-05-31;Zamora;3387;2138.271075;1;0.029533373;49275;41.75,-6.0
2020-06-04;Zamora;3443;2173.624833;20;0.584282793;49275;41.75,-6.0
2020-06-07;Zamora;3458;2183.09459;0;0.0;49275;41.75,-6.0
